3.207500e+00 2.055782e-02 2.500000e-04
3.222500e+00 2.047761e-02 2.800000e-04
3.237500e+00 2.058651e-02 2.600000e-04
3.252500e+00 2.056930e-02 2.800000e-04
3.267500e+00 2.058651e-02 2.800000e-04
3.282500e+00 2.062096e-02 2.500000e-04
3.297500e+00 2.054922e-02 2.600000e-04
3.312500e+00 2.063532e-02 2.600000e-04
3.327500e+00 2.077057e-02 2.800000e-04
3.342500e+00 2.059512e-02 2.600000e-04
3.357500e+00 2.055496e-02 2.500000e-04
3.372500e+00 2.060373e-02 2.600000e-04
3.387500e+00 2.042613e-02 2.700000e-04
3.402500e+00 2.040041e-02 2.800000e-04
3.417500e+00 2.041755e-02 2.900000e-04
3.432500e+00 2.036900e-02 2.700000e-04
3.447500e+00 2.041184e-02 2.700000e-04
3.462500e+00 2.050624e-02 2.900000e-04
3.477500e+00 2.041755e-02 2.700000e-04
3.492500e+00 2.046330e-02 2.700000e-04
3.507500e+00 2.042898e-02 2.800000e-04
3.522500e+00 2.033191e-02 2.800000e-04
3.537500e+00 2.037756e-02 2.700000e-04
3.552500e+00 2.022937e-02 2.800000e-04
3.567500e+00 2.024075e-02 2.800000e-04
3.582500e+00 2.029200e-02 2.800000e-04
3.597500e+00 2.035473e-02 2.700000e-04
3.612500e+00 2.039470e-02 2.800000e-04
3.627500e+00 2.028915e-02 2.700000e-04
3.642500e+00 2.032050e-02 2.900000e-04
3.657500e+00 2.028915e-02 2.700000e-04
3.672500e+00 2.031765e-02 2.700000e-04
3.687500e+00 2.034046e-02 3.500000e-04
3.702500e+00 2.036329e-02 3.100000e-04
3.717500e+00 2.019809e-02 3.000000e-04
3.732500e+00 2.037185e-02 2.800000e-04
3.747500e+00 2.028061e-02 2.800000e-04
3.762500e+00 2.030625e-02 2.900000e-04
3.777500e+00 2.028346e-02 2.900000e-04
3.792500e+00 2.016968e-02 2.900000e-04
3.807500e+00 2.024075e-02 2.900000e-04
3.822500e+00 2.024075e-02 3.000000e-04
3.837500e+00 2.032906e-02 3.000000e-04
3.852500e+00 2.024075e-02 3.000000e-04
3.867500e+00 2.019241e-02 3.200000e-04
3.882500e+00 2.019525e-02 3.200000e-04
3.897500e+00 2.026922e-02 3.200000e-04
3.912500e+00 2.029200e-02 3.000000e-04
3.927500e+00 2.035188e-02 3.000000e-04
3.942500e+00 2.031195e-02 3.100000e-04
5.064000e+00 2.006472e-02 3.000000e-04
5.214000e+00 2.008172e-02 3.200000e-04
5.365000e+00 2.026922e-02 2.200000e-04
5.515000e+00 2.024929e-02 2.900000e-04
5.665000e+00 2.021231e-02 3.000000e-04
5.815000e+00 2.038613e-02 3.100000e-04
5.966000e+00 2.027491e-02 2.400000e-04
6.116000e+00 2.024075e-02 2.600000e-04
6.266000e+00 2.014696e-02 3.000000e-04
6.416000e+00 2.058077e-02 2.500000e-04
6.567000e+00 2.105401e-02 3.600000e-04
6.717000e+00 2.083692e-02 2.400000e-04
6.867000e+00 2.046902e-02 4.300000e-04
7.017000e+00 2.053489e-02 2.500000e-04
7.168000e+00 2.105401e-02 2.400000e-04
7.318000e+00 2.101050e-02 2.700000e-04
7.468000e+00 2.138614e-02 2.500000e-04
7.618000e+00 2.110337e-02 3.000000e-04
7.769000e+00 2.079652e-02 3.000000e-04
7.919000e+00 2.086869e-02 3.400000e-04
8.069000e+00 2.060947e-02 2.900000e-04
8.219000e+00 2.084847e-02 5.100000e-04
8.370000e+00 2.091784e-02 3.300000e-04
8.520000e+00 2.092941e-02 3.600000e-04
8.670000e+00 2.095256e-02 3.300000e-04
8.820000e+00 2.083115e-02 3.700000e-04
8.971000e+00 2.097573e-02 4.800000e-04
9.121000e+00 2.088314e-02 4.200000e-04
9.271000e+00 2.076481e-02 3.700000e-04
9.421000e+00 2.064682e-02 4.100000e-04
9.572000e+00 2.067556e-02 4.200000e-04
9.722000e+00 2.072160e-02 4.300000e-04
9.872000e+00 2.045186e-02 4.400000e-04
1.002200e+01 2.023222e-02 4.600000e-04
1.017300e+01 2.062383e-02 5.000000e-04
1.032300e+01 2.032906e-02 6.900000e-04
1.047300e+01 2.041184e-02 1.060000e-03
1.062300e+01 2.061234e-02 6.800000e-04
1.077400e+01 2.046044e-02 7.400000e-04
1.092400e+01 2.035758e-02 9.300000e-04
1.107400e+01 2.012710e-02 9.900000e-04
1.122400e+01 1.965884e-02 1.110000e-03
1.137500e+01 1.954684e-02 1.110000e-03
1.152500e+01 1.894752e-02 1.430000e-03
1.167500e+01 1.961400e-02 1.290000e-03
1.182500e+01 1.926822e-02 1.540000e-03
1.197600e+01 1.770496e-02 2.240000e-03
1.212600e+01 1.731066e-02 2.360000e-03
1.227600e+01 1.901917e-02 2.310000e-03
1.242600e+01 1.784896e-02 2.910000e-03
1.257700e+01 1.848784e-02 4.380000e-03
1.272700e+01 1.865956e-02 3.950000e-03
1.287700e+01 1.839821e-02 5.180000e-03
1.302700e+01 1.723181e-02 4.990000e-03
1.317800e+01 1.669264e-02 4.980000e-03
1.332800e+01 1.677802e-02 6.220000e-03
1.347800e+01 2.045758e-02 6.710000e-03
1.362800e+01 1.799622e-02 9.610000e-03
